timestamp,open,high,low,close,volume,turnover
2019-01-01 21:00:00+00:00,3721.0,3727.071904,3703.524974,3705.042201,1.10677348,4113.34641328
2019-01-01 22:00:00+00:00,3710.736889,3718.781239,3697.974376,3713.45,6.32572697,23449.45712324
2019-01-01 23:00:00+00:00,3713.45,3805.841739,3706.162882,3799.644687,14.57686481,55042.93270341
2019-01-02 00:00:00+00:00,3799.644687,3810.58427,3767.32028,3779.846498,4.32533892,16394.75183216
2019-01-02 01:00:00+00:00,3779.846494,3788.96408,3769.756282,3769.756282,19.32160818,73173.16998777
2019-01-02 02:00:00+00:00,3777.277705,3782.057849,3768.974056,3781.020558,0.71021933,2681.79059218
2019-01-02 03:00:00+00:00,3780.837663,3799.9859,3773.066255,3780.062391,5.2838715,20007.53357833
2019-01-02 04:00:00+00:00,3780.214002,3790.284848,3755.58532,3776.000115,3.35440113,12678.14487107
2019-01-02 05:00:00+00:00,3777.465816,3777.465816,3767.84951,3775.626972,0.44372931,1673.7902596
2019-01-02 06:00:00+00:00,3774.995961,3776.633447,3750.000001,3756.443001,2.15659011,8104.27286334
2019-01-02 07:00:00+00:00,3755.611355,3776.850933,3751.480405,3773.513108,2.76860192,10431.70113999
2019-01-02 08:00:00+00:00,3774.773403,3794.919368,3767.854634,3777.514986,7.93747986,30007.3407422
2019-01-02 09:00:00+00:00,3778.003899,3783.206701,3761.690585,3773.127084,2.79517404,10560.29757642
2019-01-02 10:00:00+00:00,3772.722922,3789.656565,3761.623503,3784.133332,6.8528825,25898.06282432
2019-01-02 11:00:00+00:00,3785.474552,3798.63502,3779.99374,3785.838039,5.29197222,20053.60267608
2019-01-02 12:00:00+00:00,3786.824401,3790.927339,3779.0,3790.927339,2.84481327,10766.83060322
2019-01-02 13:00:00+00:00,3792.562813,3841.96402,3792.148134,3823.201491,9.04693617,34620.87125811
2019-01-02 14:00:00+00:00,3828.985498,3832.965069,3800.384531,3811.949525,3.59685148,13710.42564509
2019-01-02 15:00:00+00:00,3809.944547,3815.154894,3790.0,3802.377701,3.15892548,12009.4008796
2019-01-02 16:00:00+00:00,3805.641753,3855.158685,3800.440657,3830.84141,39.61405256,151110.88532509
2019-01-02 17:00:00+00:00,3819.81449,3839.997771,3810.937807,3818.132498,8.13607877,31093.22644039
2019-01-02 18:00:00+00:00,3818.780921,3833.985467,3810.276299,3824.71205,1.51633491,5792.48809613
2019-01-02 19:00:00+00:00,3816.972417,3827.241302,3805.000003,3822.768303,6.94210963,26506.9938048
2019-01-02 20:00:00+00:00,3822.050193,3846.277778,3812.517842,3846.277778,3.86080071,14744.94206011
2019-01-02 21:00:00+00:00,3853.004768,3874.568992,3837.330681,3856.025534,5.87756904,22645.03384492
2019-01-02 22:00:00+00:00,3856.75118,3875.0,3837.007134,3862.008066,6.25269646,24072.04175312
2019-01-02 23:00:00+00:00,3869.050787,3880.257733,3851.979395,3856.504318,7.14352601,27625.55923873
2019-01-03 00:00:00+00:00,3857.633097,3862.60083,3835.815331,3835.815331,11.00117158,42390.5026688
2019-01-03 01:00:00+00:00,3836.898382,3841.617218,3819.52002,3831.630297,1.12231938,4302.76134022
2019-01-03 02:00:00+00:00,3831.520032,3844.42784,3827.868593,3830.481864,3.07489257,11787.0355888
2019-01-03 03:00:00+00:00,3834.261586,3846.141924,3834.261585,3842.329988,3.09818575,11903.79728778
2019-01-03 04:00:00+00:00,3842.329988,3850.0,3832.704522,3832.704522,8.93995121,34365.74089366
2019-01-03 05:00:00+00:00,3832.704522,3839.999998,3809.440698,3823.275479,3.4145566,13042.73535817
2019-01-03 06:00:00+00:00,3822.583082,3836.188553,3815.842859,3823.413714,7.70095441,29479.68567777
2019-01-03 07:00:00+00:00,3823.413714,3836.317352,3821.790063,3828.959016,5.73815602,21971.8756579
2019-01-03 08:00:00+00:00,3828.959016,3831.497233,3798.000001,3803.017025,4.65472267,17770.16199178
2019-01-03 09:00:00+00:00,3808.076832,3812.135844,3794.454359,3809.272955,3.78104962,14381.90725071
2019-01-03 10:00:00+00:00,3809.932322,3817.492886,3806.326835,3808.197,2.00907482,7661.14799972
2019-01-03 11:00:00+00:00,3812.94314,3821.652104,3788.137336,3799.563298,4.26051689,16188.68155599
2019-01-03 12:00:00+00:00,3807.005575,3815.128384,3795.329993,3812.045,4.26781823,16253.88028137
2019-01-03 13:00:00+00:00,3815.0,3821.783765,3810.103802,3819.95473,2.7830753,10612.31555815
2019-01-03 14:00:00+00:00,3812.885195,3815.66003,3790.591764,3794.368763,11.88480277,45239.07978393
2019-01-03 15:00:00+00:00,3792.260799,3809.999999,3783.564932,3801.01619,4.07099194,15471.58865214
2019-01-03 16:00:00+00:00,3801.01619,3807.327233,3728.917225,3741.232112,13.16258173,49557.36713077
2019-01-03 17:00:00+00:00,3736.23211,3763.112385,3731.618175,3751.97939,1.68945689,6338.77434268
2019-01-03 18:00:00+00:00,3746.142276,3757.577217,3733.54463,3753.460516,5.92995916,22183.60332233
2019-01-03 19:00:00+00:00,3753.460516,3760.757483,3740.765258,3756.727142,1.62716489,6107.90667517
2019-01-03 20:00:00+00:00,3754.0,3781.739022,3750.00396,3781.739022,1.52837424,5757.5395504
2019-01-03 21:00:00+00:00,3779.999999,3782.603589,3766.503048,3776.797222,1.16322186,4390.81853182
2019-01-03 22:00:00+00:00,3768.20158,3781.568626,3757.354186,3768.687766,1.9318466,7277.85607108
2019-01-03 23:00:00+00:00,3771.352401,3772.330006,3760.453521,3765.999334,1.32885703,4998.22424676
2019-01-04 00:00:00+00:00,3767.8543,3767.8543,3733.33,3748.831399,2.14790481,8037.83978782
2019-01-04 01:00:00+00:00,3748.831399,3775.083254,3748.820354,3764.826773,3.06481026,11529.10197964
2019-01-04 02:00:00+00:00,3764.328151,3764.328151,3751.564018,3755.912371,2.24604781,8444.17438209
2019-01-04 03:00:00+00:00,3759.960106,3788.262217,3753.908935,3779.992867,2.76125209,10423.14834584
2019-01-04 04:00:00+00:00,3783.675486,3793.111065,3758.538682,3772.878944,4.957698,18712.21884656
2019-01-04 05:00:00+00:00,3772.374724,3786.220499,3765.754338,3779.294031,2.13907455,8075.02483079
2019-01-04 06:00:00+00:00,3777.996038,3792.804978,3773.278389,3785.872116,3.27729209,12401.23168557
2019-01-04 07:00:00+00:00,3785.936293,3798.32515,3778.762177,3786.754679,2.55910757,9690.01786181
2019-01-04 08:00:00+00:00,3785.255735,3800.0,3770.343697,3771.837886,4.40265203,16668.01351539
2019-01-04 09:00:00+00:00,3774.591465,3776.303671,3752.952285,3763.508805,1.80281771,6790.01735432
2019-01-04 10:00:00+00:00,3763.508805,3778.510843,3759.20097,3778.510843,2.8169949,10603.7193395
2019-01-04 11:00:00+00:00,3768.88,3778.789724,3750.859176,3750.859176,1.65331666,6232.20786844
2019-01-04 12:00:00+00:00,3756.294008,3765.109475,3743.755813,3753.767767,3.59946159,13507.33242963
2019-01-04 13:00:00+00:00,3758.934817,3758.934819,3741.646639,3745.002125,1.9747231,7395.03026197
2019-01-04 14:00:00+00:00,3745.002125,3751.524313,3706.665734,3717.519127,22.24996866,83202.79160632
2019-01-04 15:00:00+00:00,3714.501073,3727.459092,3706.0,3722.820238,5.09481664,18962.16075879
2019-01-04 16:00:00+00:00,3726.285686,3750.0,3715.602725,3745.915006,2.81021027,10471.27735856
2019-01-04 17:00:00+00:00,3748.757759,3748.757759,3735.417386,3743.309678,3.55075084,13291.28474045
2019-01-04 18:00:00+00:00,3743.309678,3746.444094,3732.399325,3732.401419,1.33438787,4990.23642251
2019-01-04 19:00:00+00:00,3729.883541,3747.227506,3729.883541,3737.507864,1.15264224,4309.55634026
2019-01-04 20:00:00+00:00,3730.911585,3781.708937,3728.422823,3763.896454,5.73433335,21596.71447458
2019-01-04 21:00:00+00:00,3767.68497,3821.195343,3767.68497,3799.1568,7.47475517,28345.91929091
2019-01-04 22:00:00+00:00,3801.186254,3812.483412,3780.164929,3790.717712,3.03881248,11528.0042692
2019-01-04 23:00:00+00:00,3796.370648,3800.999996,3786.089795,3791.46126,0.40742333,1546.19359419
2019-01-05 00:00:00+00:00,3789.0,3838.67454,3789.0,3808.4948,8.63284132,32927.87371131
2019-01-05 01:00:00+00:00,3813.667012,3824.713401,3789.02454,3807.760396,5.52373141,21047.53857241
2019-01-05 02:00:00+00:00,3804.325645,3820.447731,3804.325645,3811.751613,6.58576566,25137.22322477
2019-01-05 03:00:00+00:00,3812.878592,3820.921364,3801.573433,3814.036103,2.88408953,10992.28568993
2019-01-05 04:00:00+00:00,3813.34043,3825.0,3808.892144,3816.621425,1.94196136,7413.31138608
2019-01-05 05:00:00+00:00,3816.0,3835.999998,3816.0,3830.568181,2.07021288,7917.49652328
2019-01-05 06:00:00+00:00,3834.9717,3834.9717,3788.853325,3793.633201,6.98719801,26563.68123102
2019-01-05 07:00:00+00:00,3800.831893,3805.899087,3786.324869,3786.570628,2.77622454,10530.34947103
2019-01-05 08:00:00+00:00,3786.448735,3800.012855,3780.570628,3789.536049,3.13237653,11878.60140008
2019-01-05 09:00:00+00:00,3795.980555,3796.8182,3786.184036,3791.973125,2.72690155,10344.20698827
2019-01-05 10:00:00+00:00,3788.068002,3796.114042,3773.012986,3787.84959,4.79340467,18118.49044417
2019-01-05 11:00:00+00:00,3789.240777,3810.067575,3789.240777,3805.839653,2.0477393,7783.58554799
2019-01-05 12:00:00+00:00,3807.677891,3813.323057,3794.874798,3796.599759,3.78984704,14407.69712322
2019-01-05 13:00:00+00:00,3797.114067,3801.599753,3781.095063,3790.999987,5.98495326,22694.09784904
2019-01-05 14:00:00+00:00,3789.892735,3793.051416,3779.657787,3788.439509,3.47480297,13162.79784176
2019-01-05 15:00:00+00:00,3788.439511,3811.724484,3788.378554,3788.378554,4.22918265,16063.54270268
2019-01-05 16:00:00+00:00,3783.441228,3804.029811,3767.363834,3794.420668,4.15961991,15751.99579162
2019-01-05 17:00:00+00:00,3797.772097,3804.77,3793.186495,3801.6136,1.4157376,5380.0992297
2019-01-05 18:00:00+00:00,3801.6136,3812.537951,3795.663182,3806.757097,1.53905395,5854.51979244
2019-01-05 19:00:00+00:00,3809.634967,3819.0,3793.879546,3807.020506,2.98457474,11369.84840789
2019-01-05 20:00:00+00:00,3807.020504,3813.513683,3798.125166,3803.259294,1.95289503,7427.82524649
2019-01-05 21:00:00+00:00,3803.259294,3815.066052,3796.375126,3801.66025,3.25285885,12381.22525364
2019-01-05 22:00:00+00:00,3802.22543,3804.953147,3756.410862,3783.551722,8.28225912,31229.91742593
2019-01-05 23:00:00+00:00,3783.264873,3784.056319,3768.810532,3772.156039,2.7047609,10219.78358834
2019-01-06 00:00:00+00:00,3775.703265,3791.865366,3763.092286,3788.0,4.43471157,16749.16564179
2019-01-06 01:00:00+00:00,3788.0,3791.865368,3765.293166,3765.458218,0.87138027,3292.88228539
2019-01-06 02:00:00+00:00,3760.471466,3775.150448,3746.584563,3771.260843,2.94087149,11047.12290223
2019-01-06 03:00:00+00:00,3771.260845,3776.523605,3765.769992,3769.207037,1.55388397,5859.51157719
2019-01-06 04:00:00+00:00,3767.780585,3771.592096,3762.870379,3766.305904,1.43166911,5394.51466241
2019-01-06 05:00:00+00:00,3766.305904,3782.65941,3766.305904,3775.926269,0.908177,3426.60195518
2019-01-06 06:00:00+00:00,3776.765154,3780.501624,3775.926269,3775.926269,1.51690084,5727.9276801
2019-01-06 07:00:00+00:00,3774.983695,3774.983695,3760.235762,3767.188431,0.59173886,2228.55457411
2019-01-06 08:00:00+00:00,3764.6491,3770.614636,3761.42281,3770.614636,0.69655841,2624.04124086
2019-01-06 09:00:00+00:00,3771.2078,3784.235057,3769.225165,3769.58574,1.12127264,4233.89781413
2019-01-06 10:00:00+00:00,3775.397917,3807.903423,3769.028301,3798.238776,4.08006207,15499.70020547
2019-01-06 11:00:00+00:00,3798.720007,3816.531284,3798.483778,3811.459973,2.3218092,8843.94583482
2019-01-06 12:00:00+00:00,3815.0,3819.0,3788.212021,3791.509888,3.212108,12196.00447819
2019-01-06 13:00:00+00:00,3788.305755,3809.999996,3787.739333,3797.528033,1.40860046,5352.95569353
2019-01-06 14:00:00+00:00,3797.004334,3803.28,3795.789293,3801.023868,0.07699837,292.58448537
2019-01-06 15:00:00+00:00,3810.0,3824.999998,3801.79331,3811.10529,2.69885631,10298.6810079
2019-01-06 16:00:00+00:00,3806.834039,3817.950718,3793.435721,3813.025263,1.69159539,6435.87402945
2019-01-06 17:00:00+00:00,3818.763276,4018.0,3818.763276,4005.0,42.94739542,170391.77073599
2019-01-06 18:00:00+00:00,4005.0,4023.0,3982.014005,3992.28,6.27966105,25110.47391435
2019-01-06 19:00:00+00:00,3992.28,4013.909269,3990.204043,3999.638916,6.58633224,26343.17972466
2019-01-06 20:00:00+00:00,3999.659964,4007.755635,3974.050608,3978.491219,4.5358552,18122.30204315
2019-01-06 21:00:00+00:00,3974.144696,3983.521309,3953.848682,3961.812181,6.17333431,24548.74970916
2019-01-06 22:00:00+00:00,3967.692325,3989.452844,3967.692325,3977.867037,1.68630757,6713.48764005
2019-01-06 23:00:00+00:00,3975.660017,4007.287949,3964.220552,3988.471816,2.43555931,9740.23831426
2019-01-07 00:00:00+00:00,3984.865903,4017.71888,3984.865903,4013.127535,5.73222388,22986.13127776
2019-01-07 01:00:00+00:00,4012.685596,4012.685596,3969.637824,3990.746245,2.83331945,11322.17712157
2019-01-07 02:00:00+00:00,3985.779073,3987.806123,3973.386118,3983.134035,0.33444147,1331.57597975
2019-01-07 03:00:00+00:00,3984.698634,3997.981247,3984.434486,3990.816538,2.82953582,11285.02191003
2019-01-07 04:00:00+00:00,3994.07147,3995.309086,3984.434489,3985.711726,2.04965811,8185.76226209
2019-01-07 05:00:00+00:00,3978.266647,3994.81599,3975.732493,3991.016006,1.33987531,5347.51642827
2019-01-07 06:00:00+00:00,3994.81599,4002.540548,3983.0,3992.0,10.05923066,40111.52934161
2019-01-07 07:00:00+00:00,3987.721318,4002.233572,3986.464738,4002.233572,0.74068193,2957.35563407
2019-01-07 08:00:00+00:00,3997.714017,4012.383583,3986.61639,4004.812758,5.97365595,23896.84025094
2019-01-07 09:00:00+00:00,4012.974956,4012.974956,3927.799365,3956.202028,23.93054807,94755.46219734
2019-01-07 10:00:00+00:00,3964.4,3998.109367,3958.457068,3962.020961,14.4642731,57515.22498574
2019-01-07 11:00:00+00:00,3962.020961,3978.531639,3956.930256,3978.531639,1.24258031,4928.45825218
2019-01-07 12:00:00+00:00,3972.566714,3978.781435,3960.683096,3961.65463,2.04396417,8108.23363754
2019-01-07 13:00:00+00:00,3961.65463,3981.567346,3961.65463,3977.213715,1.50283612,5964.4698356
2019-01-07 14:00:00+00:00,3977.213715,4003.856984,3974.0,3983.910894,5.09685708,20332.56239819
2019-01-07 15:00:00+00:00,3985.382499,3987.031192,3966.837688,3973.80709,4.10527383,16351.41944176
2019-01-07 16:00:00+00:00,3973.80709,3983.28134,3965.919451,3976.351956,2.30305598,9159.84616925
2019-01-07 17:00:00+00:00,3976.062324,3988.892063,3947.460004,3974.242437,7.15334155,28369.71044348
2019-01-07 18:00:00+00:00,3985.638552,3995.753748,3975.218863,3976.307301,2.7655019,11015.62158412
2019-01-07 19:00:00+00:00,3981.5,3988.805986,3977.113546,3984.055664,0.73813431,2940.74700576
2019-01-07 20:00:00+00:00,3985.896802,3988.57812,3962.14618,3966.294739,6.17448083,24553.77658722
2019-01-07 21:00:00+00:00,3969.764248,3979.690522,3968.09164,3975.0,2.82383408,11217.00482422
2019-01-07 22:00:00+00:00,3973.090822,3974.653625,3955.169527,3968.078679,2.97488528,11805.18582054
2019-01-07 23:00:00+00:00,3962.09581,3978.624151,3958.826265,3972.264189,2.26417755,8999.72113194
2019-01-08 00:00:00+00:00,3977.721738,3988.0,3973.511648,3983.020593,0.31621182,1258.15086595
2019-01-08 01:00:00+00:00,3974.422438,3974.422438,3956.091484,3961.472677,1.88067436,7463.37012901
2019-01-08 02:00:00+00:00,3961.47269,3968.793914,3925.0,3951.837959,4.19885814,16544.00859807
2019-01-08 03:00:00+00:00,3945.000002,3956.36522,3942.092269,3945.708317,0.96443733,3810.5022213
2019-01-08 04:00:00+00:00,3945.708317,3947.732199,3937.500515,3942.732197,1.6346297,6442.91923766
2019-01-08 05:00:00+00:00,3945.0,3951.298089,3939.902604,3947.684235,4.78456528,18873.32158699
2019-01-08 06:00:00+00:00,3944.962342,3960.92943,3941.133993,3960.92943,3.57540588,14132.64212289
2019-01-08 07:00:00+00:00,3959.488758,3967.47592,3949.500357,3950.40217,0.97183602,3848.16314683
2019-01-08 08:00:00+00:00,3952.495529,3973.88029,3949.500357,3959.913122,3.82520923,15168.26630552
2019-01-08 09:00:00+00:00,3958.000002,3979.637203,3954.055656,3974.079646,3.73636394,14807.85052073
2019-01-08 10:00:00+00:00,3975.0,3980.0,3961.588169,3980.0,1.58825558,6304.18282022
2019-01-08 11:00:00+00:00,3980.0,4010.213111,3966.396162,4001.05419,5.04187313,20122.76845364
2019-01-08 12:00:00+00:00,4001.05419,4005.731908,3988.831289,3990.0,32.14164123,128491.65061398
2019-01-08 13:00:00+00:00,3991.883199,4034.352988,3990.000002,4022.686856,16.21729937,65025.09585166
2019-01-08 14:00:00+00:00,4022.597729,4026.898161,4007.430858,4010.392394,3.01641864,12112.42280484
2019-01-08 15:00:00+00:00,4012.171928,4061.280555,3989.529235,3998.980455,30.04332748,121070.87658974
2019-01-08 16:00:00+00:00,3998.980455,4004.011189,3950.1111,3975.746497,12.7484752,50658.30910131
2019-01-08 17:00:00+00:00,3974.407616,3985.902744,3958.355528,3965.826269,2.38068074,9456.10598638
2019-01-08 18:00:00+00:00,3965.826269,3977.167381,3955.615087,3968.202034,2.86594969,11376.01185169
2019-01-08 19:00:00+00:00,3968.202034,3984.333617,3957.886413,3978.370249,6.35790575,25239.41087245
2019-01-08 20:00:00+00:00,3978.370249,3983.174125,3963.70747,3967.700401,1.14269594,4541.54473881
2019-01-08 21:00:00+00:00,3967.700401,3975.413792,3961.302927,3961.302927,0.59197402,2350.59064336
2019-01-08 22:00:00+00:00,3961.302927,3968.761708,3950.616662,3965.0,1.30031289,5151.6475512
2019-01-08 23:00:00+00:00,3969.233464,3972.357005,3948.23637,3956.635321,5.89391995,23342.88239689
2019-01-09 00:00:00+00:00,3953.740659,3981.697812,3943.661962,3956.069345,3.56465656,14134.94720415
2019-01-09 01:00:00+00:00,3956.196809,3998.576385,3940.0,3985.576522,4.83110219,19160.96630102
2019-01-09 02:00:00+00:00,3992.539152,3998.185459,3976.082399,3980.831646,0.49167532,1959.42902525
2019-01-09 03:00:00+00:00,3977.207529,3991.916279,3975.919204,3976.792995,1.22604504,4890.370077
2019-01-09 04:00:00+00:00,3980.919204,3996.403156,3980.919204,3990.318935,4.52540635,18042.57004105
2019-01-09 05:00:00+00:00,3994.51055,3994.51055,3981.634642,3987.666513,0.46336319,1848.19529861
2019-01-09 06:00:00+00:00,3987.811302,3992.242774,3976.041174,3987.548452,4.71122939,18751.34443725
2019-01-09 07:00:00+00:00,3989.999998,3996.501798,3984.406181,3988.878385,6.20735447,24778.40838055
2019-01-09 08:00:00+00:00,3982.38305,3990.399207,3974.216307,3986.276387,0.47286265,1883.36774946
2019-01-09 09:00:00+00:00,3986.09436,3995.747689,3974.931492,3974.931492,2.21797858,8836.49815858
2019-01-09 10:00:00+00:00,3973.721958,3994.06091,3973.721958,3984.488338,2.10357061,8384.48363251
2019-01-09 11:00:00+00:00,3986.276908,3999.999999,3979.166828,3988.891078,4.92066201,19656.70995539
2019-01-09 12:00:00+00:00,3986.407073,3989.30014,3961.685372,3974.88838,1.76973938,7040.61731047
2019-01-09 13:00:00+00:00,3974.88838,3974.88838,3954.973937,3971.799367,10.18617355,40423.55948298
2019-01-09 14:00:00+00:00,3969.084592,3969.084592,3949.0,3949.0,3.75697375,14876.86378987
2019-01-09 15:00:00+00:00,3949.0,3966.899505,3949.0,3953.595436,1.89199478,7485.73267655
2019-01-09 16:00:00+00:00,3953.595436,3974.88838,3951.277029,3962.465208,2.90619544,11536.90320111
2019-01-09 17:00:00+00:00,3963.277985,3967.499478,3955.523449,3965.0,1.69150942,6698.23768377
2019-01-09 18:00:00+00:00,3966.288624,3972.144963,3960.294756,3970.0,2.67775634,10627.98202411
2019-01-09 19:00:00+00:00,3967.190431,3974.88838,3964.663073,3974.88838,6.44176757,25573.13162674
2019-01-09 20:00:00+00:00,3974.88838,3974.88838,3960.473887,3968.474035,1.85977631,7381.66729627
2019-01-09 21:00:00+00:00,3967.366317,3987.392683,3957.288661,3969.042259,5.25079373,20855.91912916
2019-01-09 22:00:00+00:00,3962.938728,3977.176287,3960.464808,3967.48047,1.98807328,7888.86264406
2019-01-09 23:00:00+00:00,3970.567939,3974.48392,3961.727408,3967.16117,0.31801377,1262.1888217
2019-01-10 00:00:00+00:00,3962.210833,3986.5,3962.210833,3986.5,1.60609433,6389.98317158
2019-01-10 01:00:00+00:00,3982.884629,3987.392683,3976.419035,3979.468802,2.59786177,10349.46845697
2019-01-10 02:00:00+00:00,3984.941472,3984.941472,3970.107708,3977.020562,0.87791698,3491.76765924
2019-01-10 03:00:00+00:00,3977.020562,3985.446263,3971.951111,3974.305889,1.15918427,4615.72942513
2019-01-10 04:00:00+00:00,3979.844451,3991.207,3973.689997,3991.207,4.99967877,19909.23090807
2019-01-10 05:00:00+00:00,3991.207,3995.174297,3982.76591,3991.130155,4.85320582,19362.44544059
2019-01-10 06:00:00+00:00,3991.762249,3991.763039,3729.589362,3780.535325,73.8857815,282448.977559
2019-01-10 07:00:00+00:00,3780.535325,3787.664662,3753.258123,3780.501653,22.27131359,84021.1359523
2019-01-10 08:00:00+00:00,3774.664259,3781.720582,3754.250496,3763.147345,10.34300582,38996.5536074
2019-01-10 09:00:00+00:00,3763.147343,3764.011768,3716.673065,3740.620205,14.76578901,55343.3092051
2019-01-10 10:00:00+00:00,3738.71546,3750.980584,3734.019653,3737.033941,8.19379441,30665.77197605
2019-01-10 11:00:00+00:00,3736.937072,3746.30577,3722.847964,3735.027294,8.49957592,31740.66801024
2019-01-10 12:00:00+00:00,3741.217871,3746.608814,3721.902876,3729.419652,7.05363654,26341.76390608
2019-01-10 13:00:00+00:00,3728.39177,3729.660063,3707.837181,3727.171887,23.17380045,86197.96553622
2019-01-10 14:00:00+00:00,3723.47789,3730.614315,3714.626559,3724.761557,6.73214714,25055.18973332
2019-01-10 15:00:00+00:00,3722.75492,3736.188423,3714.160336,3727.67284,9.65433413,35976.29224359
2019-01-10 16:00:00+00:00,3728.953885,3728.953885,3542.476124,3586.555547,83.56374154,300673.75884702
2019-01-10 17:00:00+00:00,3581.86523,3582.0,3563.718758,3572.211917,10.84870267,38735.8184608
2019-01-10 18:00:00+00:00,3571.725081,3577.303364,3561.686519,3569.457112,3.07676592,10978.75605899
2019-01-10 19:00:00+00:00,3572.664321,3604.419221,3538.410921,3595.875066,12.6883713,45453.65276723
2019-01-10 20:00:00+00:00,3594.377565,3605.0,3579.00851,3585.398972,4.42318327,15895.22816951
2019-01-10 21:00:00+00:00,3577.63708,3594.581252,3572.258073,3584.102624,2.78072443,9964.83115943
2019-01-10 22:00:00+00:00,3582.728138,3590.346846,3576.974391,3586.123806,4.74229313,17002.12042066
2019-01-10 23:00:00+00:00,3587.480375,3599.430979,3579.167184,3582.995912,3.18229164,11422.8072881
2019-01-11 00:00:00+00:00,3582.670179,3613.209997,3563.188,3608.58837,7.65787451,27464.74718968
2019-01-11 01:00:00+00:00,3603.479277,3610.998617,3587.489494,3594.539062,1.87495022,6737.96474734
2019-01-11 02:00:00+00:00,3593.42462,3600.006916,3575.84621,3582.490912,3.83241965,13754.81828302
2019-01-11 03:00:00+00:00,3582.721142,3589.096353,3567.555214,3585.500198,2.27999936,8163.29925437
2019-01-11 04:00:00+00:00,3577.630483,3582.15307,3547.492978,3564.156074,6.52695499,23216.3774444
2019-01-11 05:00:00+00:00,3564.156074,3574.052633,3559.378946,3572.688349,2.00003967,7133.8947787
2019-01-11 06:00:00+00:00,3570.226959,3588.008052,3567.847583,3581.582999,6.0981403,21833.87932029
2019-01-11 07:00:00+00:00,3588.332467,3598.463191,3580.0,3590.436988,2.61082545,9370.09149661
2019-01-11 08:00:00+00:00,3592.257725,3633.296418,3592.072174,3602.956657,8.59716274,31041.31207301
2019-01-11 09:00:00+00:00,3602.956657,3610.362506,3587.011138,3587.011138,9.6557431,34778.46057419
2019-01-11 10:00:00+00:00,3585.900703,3596.668483,3567.0,3588.465143,6.91527859,24786.91551423
2019-01-11 11:00:00+00:00,3588.465143,3594.750311,3580.683842,3590.261965,3.53500998,12689.22967848
2019-01-11 12:00:00+00:00,3591.46587,3592.662546,3574.59729,3588.049171,2.75555492,9867.02587846
2019-01-11 13:00:00+00:00,3587.812968,3592.174461,3567.694425,3570.216011,2.89064921,10354.48879548
2019-01-11 14:00:00+00:00,3574.325643,3612.764348,3574.325643,3597.032293,9.97513318,35915.05300881
2019-01-11 15:00:00+00:00,3593.357662,3613.630193,3586.476127,3588.968948,1.86236347,6706.98830647
2019-01-11 16:00:00+00:00,3587.718677,3613.008576,3583.973988,3604.127414,21.17580431,76263.49646315
2019-01-11 17:00:00+00:00,3603.747388,3613.486337,3596.983622,3602.222905,1.98959019,7172.12615466
2019-01-11 18:00:00+00:00,3603.998529,3611.877653,3593.16995,3608.523368,2.89941894,10446.68474444
